id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
48294;105026;22/06/2017;quinta-feira;18:00:00;PR;476;132;CURITIBA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Sem Vítimas;Anoitecer;Decrescente;Nublado;Múltipla;Não Informado;Sim;86267;Bicicleta;;NA;Condutor;Ileso;26;Masculino;1;0;0;0;-25,4605;-49,2504;SR-PR;DEL7/1;UOP06/PR
48298;105218;23/06/2017;sexta-feira;06:00:00;PR;163;286;MARECHAL CANDIDO RONDON;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Sim;84791;Bicicleta;;NA;Condutor;Lesões Graves;65;Masculino;0;0;1;0;-24,5399;-54,047;SR-PR;DEL7/6;UOP04/PR
48348;103121;23/06/2017;sexta-feira;08:49:00;ES;101;266,6;SERRA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;84614;Bicicleta;;NA;Condutor;Lesões Graves;33;Feminino;0;0;1;0;-20,2085;-40,2696;SR-ES;DEL12/2;UOP01/ES
48349;105809;23/06/2017;sexta-feira;08:30:00;PR;158;3;CAMPO MOURAO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;86796;Bicicleta;MONARK/;NA;Condutor;Lesões Leves;25;Masculino;0;1;0;0;-24,02037977;-52,36375272;SR-PR;DEL7/4;UOP05/PR
48368;103376;23/06/2017;sexta-feira;07:30:00;CE;222;315;TIANGUA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;84822;Bicicleta;;NA;Condutor;Lesões Graves;7;Masculino;0;0;1;0;-3,7395;-41,0057;SR-CE;DEL16/4;UOP02/CE
48409;103211;23/06/2017;sexta-feira;13:10:00;MG;116;702;MURIAE;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;84695;Bicicleta;;NA;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-21,127269;-42,38341123;SR-MG;DEL4/7;UOP02/MG
48427;103324;23/06/2017;sexta-feira;14:30:00;MG;262;802;UBERABA;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;84794;Bicicleta;;NA;Condutor;Óbito;18;Masculino;0;0;0;1;-19,7711;-47,9084;SR-MG;DEL4/15;UOP01/MG
48473;105742;23/06/2017;sexta-feira;16:50:00;ES;101;264,5;SERRA;Sim;Falta de Atenção à Condução;3;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Sim;86749;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-20,18185947;-40,26536196;SR-ES;DEL12/2;UOP01/ES
48473;105742;23/06/2017;sexta-feira;16:50:00;ES;101;264,5;SERRA;Sim;Falta de Atenção à Condução;2;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Sim;86749;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-20,18185947;-40,26536196;SR-ES;DEL12/2;UOP01/ES
48473;105742;23/06/2017;sexta-feira;16:50:00;ES;101;264,5;SERRA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Sim;86749;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-20,18185947;-40,26536196;SR-ES;DEL12/2;UOP01/ES
48507;106106;23/06/2017;sexta-feira;18:10:00;RJ;116;326,9;ITATIAIA;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Ponte;Sim;86860;Bicicleta;;NA;Condutor;Lesões Graves;NA;Masculino;0;0;1;0;-22,49720853;-44,64320183;SR-RJ;DEL5/7;UOP03/RJ
48516;103574;23/06/2017;sexta-feira;19:00:00;MT;158;644;NOVA XAVANTINA;Sim;Não guardar distância de segurança;2;Saída de leito carroçável;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;85012;Bicicleta;;NA;Condutor;Óbito;43;Masculino;0;0;0;1;-14,5937;-52,3603;SR-MT;DEL2/8;UOP02/MT
48516;103574;23/06/2017;sexta-feira;19:00:00;MT;158;644;NOVA XAVANTINA;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;Não Informado;Não;85012;Bicicleta;;NA;Condutor;Óbito;43;Masculino;0;0;0;1;-14,5937;-52,3603;SR-MT;DEL2/8;UOP02/MT
48581;105754;23/06/2017;sexta-feira;20:30:00;MG;116;536,5;SANTA RITA DE MINAS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;86760;Bicicleta;MONARK/;NA;Condutor;Lesões Graves;31;Masculino;0;0;1;0;-19,86204632;-42,13610065;SR-MG;DEL4/6;UOP02/MG
48747;103847;20/06/2017;terça-feira;20:20:00;BA;116;422,9;FEIRA DE SANTANA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;85297;Bicicleta;;NA;Condutor;Lesões Leves;55;Masculino;0;1;0;0;-12,267113;-38,966988;SR-BA;DEL10/2;UOP01/BA
48750;103853;24/06/2017;sábado;12:00:00;RS;116;182,1;NOVA PETROPOLIS;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;85306;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-29,3832;-51,1185;SR-RS;DEL9/5;UOP02/RS
48750;103852;24/06/2017;sábado;12:00:00;RS;116;182,1;NOVA PETROPOLIS;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;85306;Bicicleta;;NA;Condutor;Lesões Leves;27;Feminino;0;1;0;0;-29,3832;-51,1185;SR-RS;DEL9/5;UOP02/RS
48818;106994;24/06/2017;sábado;17:05:00;SP;101;48,2;UBATUBA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Curva;Sim;87737;Bicicleta;;NA;Condutor;Lesões Leves;17;Masculino;0;1;0;0;-23,44086254;-45,08714497;SR-SP;DEL6/7;UOP01/SP
48825;106636;24/06/2017;sábado;17:20:00;GO;153;614,2;MORRINHOS;Não;Velocidade Incompatível;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;85465;Bicicleta;;NA;Condutor;Lesões Leves;55;Masculino;0;1;0;0;-17,66275677;-49,16720867;SR-GO;DEL1/3;UOP01/GO
48825;106636;24/06/2017;sábado;17:20:00;GO;153;614,2;MORRINHOS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;85465;Bicicleta;;NA;Condutor;Lesões Leves;55;Masculino;0;1;0;0;-17,66275677;-49,16720867;SR-GO;DEL1/3;UOP01/GO
48858;104093;24/06/2017;sábado;18:15:00;SC;282;504,8;XANXERE;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Viaduto;Sim;85503;Bicicleta;;NA;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-26,88556942;-52,41446793;SR-SC;DEL8/8;UOP01/SC
48858;104093;24/06/2017;sábado;18:15:00;SC;282;504,8;XANXERE;Não;Ingestão de Álcool;1;Colisão com objeto em movimento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Múltipla;Viaduto;Sim;85503;Bicicleta;;NA;Condutor;Lesões Leves;40;Masculino;0;1;0;0;-26,88556942;-52,41446793;SR-SC;DEL8/8;UOP01/SC
48859;106708;24/06/2017;sábado;19:00:00;RS;287;235,1;SANTA MARIA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;85731;Bicicleta;;NA;Condutor;Lesões Leves;14;Masculino;0;1;0;0;-29,70551787;-53,72746289;SR-RS;DEL9/9;UOP01/RS
48901;110837;24/06/2017;sábado;20:15:00;RN;406;148;CEARA-MIRIM;Sim;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;85561;Bicicleta;;NA;Condutor;Lesões Graves;NA;Masculino;0;0;1;0;-5,64864537;-35,44038981;SR-RN;DEL15/2;UOP01/RN
48918;104205;24/06/2017;sábado;22:00:00;CE;116;20,3;EUSEBIO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;85620;Bicicleta;MONARK/;NA;Condutor;Lesões Graves;32;Masculino;0;0;1;0;-3,92603841;-38,50786597;SR-CE;DEL16/1;UOP02/CE
48951;106527;24/06/2017;sábado;22:10:00;CE;222;16;CAUCAIA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;85646;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-3,7564;-38,7054;SR-CE;DEL16/1;UOP01/CE
48951;106527;24/06/2017;sábado;22:10:00;CE;222;16;CAUCAIA;Sim;Falta de Atenção à Condução;1;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;85646;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-3,7564;-38,7054;SR-CE;DEL16/1;UOP01/CE
48959;106363;24/06/2017;sábado;22:40:00;CE;222;21;CAUCAIA;Sim;Falta de Atenção à Condução;2;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;85655;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-3,7358;-38,7455;SR-CE;DEL16/1;UOP01/CE
48959;106363;24/06/2017;sábado;22:40:00;CE;222;21;CAUCAIA;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;85655;Bicicleta;;NA;Condutor;Lesões Leves;32;Masculino;0;1;0;0;-3,7358;-38,7455;SR-CE;DEL16/1;UOP01/CE
48959;106359;24/06/2017;sábado;22:40:00;CE;222;21;CAUCAIA;Sim;Falta de Atenção à Condução;2;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;85654;Bicicleta;;NA;Condutor;Lesões Leves;47;Masculino;0;1;0;0;-3,7358;-38,7455;SR-CE;DEL16/1;UOP01/CE
48959;106359;24/06/2017;sábado;22:40:00;CE;222;21;CAUCAIA;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;85654;Bicicleta;;NA;Condutor;Lesões Leves;47;Masculino;0;1;0;0;-3,7358;-38,7455;SR-CE;DEL16/1;UOP01/CE
49079;104541;25/06/2017;domingo;12:30:00;SE;101;118,3;ITAPORANGA DAJUDA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Não;85892;Bicicleta;;NA;Condutor;Lesões Graves;NA;Masculino;0;0;1;0;-11,02235421;-37,32577085;SR-SE;DEL20/2;UOP01/SE
49079;104541;25/06/2017;domingo;12:30:00;SE;101;118,3;ITAPORANGA DAJUDA;Não;Velocidade Incompatível;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Não Informado;Não;85892;Bicicleta;;NA;Condutor;Lesões Graves;NA;Masculino;0;0;1;0;-11,02235421;-37,32577085;SR-SE;DEL20/2;UOP01/SE
49088;104555;25/06/2017;domingo;13:10:00;BA;101;591,6;CAMACAN;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;85881;Bicicleta;;NA;Condutor;Lesões Leves;NA;Masculino;0;1;0;0;-15,436526;-39,446425;SR-BA;DEL10/5;UOP02/BA
49088;104556;25/06/2017;domingo;13:10:00;BA;101;591,6;CAMACAN;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;85881;Bicicleta;;NA;Passageiro;Lesões Leves;26;Feminino;0;1;0;0;-15,436526;-39,446425;SR-BA;DEL10/5;UOP02/BA
49196;104922;25/06/2017;domingo;19:30:00;AC;364;116;RIO BRANCO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;86203;Bicicleta;;NA;Condutor;Lesões Graves;37;Masculino;0;0;1;0;-10,013;-67,718;SR-AC;UOP01/AC;
49267;104972;26/06/2017;segunda-feira;06:40:00;SC;470;51;BLUMENAU;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Não;86242;Bicicleta;;NA;Condutor;Lesões Graves;44;Masculino;0;0;1;0;-26,861574;-49,07013;SR-SC;DEL8/4;UOP01/SC
49288;105004;22/06/2017;quinta-feira;20:00:00;MG;262;802,1;UBERABA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;86265;Bicicleta;;NA;Condutor;Lesões Graves;32;Masculino;0;0;1;0;-19,77139976;-47,90923933;SR-MG;DEL4/15;UOP01/MG
49288;105004;22/06/2017;quinta-feira;20:00:00;MG;262;802,1;UBERABA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;86265;Bicicleta;;NA;Condutor;Lesões Graves;32;Masculino;0;0;1;0;-19,77139976;-47,90923933;SR-MG;DEL4/15;UOP01/MG
49288;105005;22/06/2017;quinta-feira;20:00:00;MG;262;802,1;UBERABA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;86266;Bicicleta;;NA;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-19,77139976;-47,90923933;SR-MG;DEL4/15;UOP01/MG
49288;105005;22/06/2017;quinta-feira;20:00:00;MG;262;802,1;UBERABA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;86266;Bicicleta;;NA;Condutor;Lesões Leves;18;Masculino;0;1;0;0;-19,77139976;-47,90923933;SR-MG;DEL4/15;UOP01/MG
49289;107229;26/06/2017;segunda-feira;07:40:00;RJ;116;139;DUQUE DE CAXIAS;Sim;Objeto estático sobre o leito carroçável;1;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;87967;Bicicleta;;NA;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-22,655171;-43,243696;SR-RJ;DEL5/4;UOP02/RJ
49302;107198;26/06/2017;segunda-feira;06:50:00;MG;262;802,7;UBERABA;Sim;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;87942;Bicicleta;MONARK/;NA;Condutor;Óbito;55;Masculino;0;0;0;1;-19,77319888;-47,91427687;SR-MG;DEL4/15;UOP01/MG
49354;105298;26/06/2017;segunda-feira;11:10:00;RO;364;342;JI-PARANA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;86454;Bicicleta;;NA;Condutor;Lesões Leves;74;Masculino;0;1;0;0;-10,8853;-61,9353;SR-RO;DEL21/2;UOP01/RO
49406;105402;26/06/2017;segunda-feira;16:20:00;ES;101;67;SAO MATEUS;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Interseção de vias;Sim;86541;Bicicleta;;NA;Condutor;Lesões Leves;13;Masculino;0;1;0;0;-18,736;-39,8608;SR-ES;DEL12/4;UOP02/ES
49600;106054;27/06/2017;terça-feira;13:25:00;RS;471;150,3;SANTA CRUZ DO SUL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Interseção de vias;Sim;86990;Bicicleta;;NA;Condutor;Lesões Leves;57;Feminino;0;1;0;0;-29,7790115;-52,41560251;SR-RS;DEL9/2;UOP03/RS
49623;109140;27/06/2017;terça-feira;16:10:00;PA;316;152;CAPANEMA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;86907;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-1,226;-47,1659;SR-PA;DEL19/1;UOP04/PA
49623;109137;27/06/2017;terça-feira;16:10:00;PA;316;152;CAPANEMA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;86907;Bicicleta;;NA;Condutor;Lesões Leves;9;Masculino;0;1;0;0;-1,226;-47,1659;SR-PA;DEL19/1;UOP04/PA
49670;106237;27/06/2017;terça-feira;18:00:00;MG;365;7;MONTES CLAROS;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Não Informado;Não;87138;Bicicleta;;NA;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-16,8146;-43,9145;SR-MG;DEL4/12;UOP01/MG
49712;111295;23/06/2017;sexta-feira;21:00:00;PA;316;7;ANANINDEUA;Sim;Defeito na Via;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;89270;Bicicleta;;NA;Condutor;Lesões Leves;47;Masculino;0;1;0;0;-1,37085351;-48,38257402;SR-PA;DEL19/1;UOP01/PA
49756;106357;28/06/2017;quarta-feira;05:50:00;CE;222;311;TIANGUA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Curva;Sim;87203;Bicicleta;MONARK/;NA;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-3,713;-40,9856;SR-CE;DEL16/4;UOP02/CE
49759;108604;28/06/2017;quarta-feira;06:00:00;SC;470;73;INDAIAL;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Sim;89183;Bicicleta;;NA;Condutor;Lesões Leves;19;Masculino;0;1;0;0;-26,89460715;-49,26131934;SR-SC;DEL8/4;UOP01/SC
49759;108604;28/06/2017;quarta-feira;06:00:00;SC;470;73;INDAIAL;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Sim;89183;Bicicleta;;NA;Condutor;Lesões Leves;19;Masculino;0;1;0;0;-26,89460715;-49,26131934;SR-SC;DEL8/4;UOP01/SC
49762;109325;28/06/2017;quarta-feira;06:30:00;PR;277;82;CURITIBA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;89841;Bicicleta;;NA;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-25,428255;-49,27348;SR-PR;DEL7/1;UOP01/PR
49808;108831;29/06/2017;quinta-feira;06:30:00;RJ;101;315;SAO GONCALO;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;89432;Bicicleta;;NA;Condutor;Lesões Leves;NA;Masculino;0;1;0;0;-22,8214;-43,0834;SR-RJ;DEL5/2;UOP02/RJ
49873;106744;28/06/2017;quarta-feira;16:00:00;SC;101;150;ITAPEMA;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;87508;Bicicleta;;NA;Condutor;Lesões Leves;58;Feminino;0;1;0;0;-27,1173;-48,6094;SR-SC;DEL8/4;UOP03/SC
49920;107698;28/06/2017;quarta-feira;17:50:00;PI;343;7,9;PARNAIBA;Sim;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;88372;Bicicleta;;NA;Condutor;Lesões Leves;33;Masculino;0;1;0;0;-2,89927056;-41,72325253;SR-PI;DEL17/5;UOP01/PI
49947;106939;28/06/2017;quarta-feira;20:45:00;AP;210;2,6;MACAPA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;87668;Bicicleta;;NA;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0,08583066;-51,0836792;SR-AP;UOP01/AP;
49947;106939;28/06/2017;quarta-feira;20:45:00;AP;210;2,6;MACAPA;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;87668;Bicicleta;;NA;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0,08583066;-51,0836792;SR-AP;UOP01/AP;
49947;106942;28/06/2017;quarta-feira;20:45:00;AP;210;2,6;MACAPA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;87668;Bicicleta;;NA;Passageiro;Lesões Leves;56;Feminino;0;1;0;0;0,08583066;-51,0836792;SR-AP;UOP01/AP;
49947;106942;28/06/2017;quarta-feira;20:45:00;AP;210;2,6;MACAPA;Não;Restrição de Visibilidade;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;87668;Bicicleta;;NA;Passageiro;Lesões Leves;56;Feminino;0;1;0;0;0,08583066;-51,0836792;SR-AP;UOP01/AP;
49971;106906;28/06/2017;quarta-feira;21:35:00;MT;163;112;RONDONOPOLIS;Sim;Objeto estático sobre o leito carroçável;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;87652;Bicicleta;;NA;Condutor;Lesões Leves;21;Masculino;0;1;0;0;-16,5544;-54,6754;SR-MT;DEL2/2;UOP01/MT
49984;106953;28/06/2017;quarta-feira;22:50:00;SC;101;213,6;PALHOCA;Sim;Não guardar distância de segurança;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;87690;Bicicleta;;NA;Condutor;Lesões Leves;28;Masculino;0;1;0;0;-27,64110883;-48,66818905;SR-SC;DEL8/1;UOP02/SC
50016;111720;29/06/2017;quinta-feira;06:30:00;SC;470;68,1;INDAIAL;Sim;Defeito na Via;1;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Ponte;Sim;91668;Bicicleta;;NA;Condutor;Lesões Graves;31;Masculino;0;0;1;0;-26,87106163;-49,22920793;SR-SC;DEL8/4;UOP01/SC
50024;107324;29/06/2017;quinta-feira;06:40:00;ES;101;264,2;SERRA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;87855;Bicicleta;;NA;Condutor;Lesões Graves;45;Masculino;0;0;1;0;-20,17550309;-40,26648849;SR-ES;DEL12/2;UOP01/ES
50024;107324;29/06/2017;quinta-feira;06:40:00;ES;101;264,2;SERRA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;87855;Bicicleta;;NA;Condutor;Lesões Graves;45;Masculino;0;0;1;0;-20,17550309;-40,26648849;SR-ES;DEL12/2;UOP01/ES
50084;107162;29/06/2017;quinta-feira;11:10:00;SC;470;70,7;INDAIAL;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de vias;Sim;87900;Bicicleta;;NA;Condutor;Lesões Leves;59;Feminino;0;1;0;0;-26,898258;-49,232094;SR-SC;DEL8/4;UOP01/SC
50145;107403;29/06/2017;quinta-feira;14:00:00;AC;364;136;RIO BRANCO;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Rotatória;Sim;88126;Bicicleta;;NA;Condutor;Ileso;18;Masculino;1;0;0;0;-9,9784;-67,8487;SR-AC;UOP01/AC;
50167;107513;29/06/2017;quinta-feira;18:30:00;SP;101;48,2;UBATUBA;Sim;Falta de Atenção à Condução;2;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Curva;Sim;88198;Bicicleta;;NA;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-23,43123865;-45,08337899;SR-SP;DEL6/7;UOP01/SP
50167;107513;29/06/2017;quinta-feira;18:30:00;SP;101;48,2;UBATUBA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Curva;Sim;88198;Bicicleta;;NA;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-23,43123865;-45,08337899;SR-SP;DEL6/7;UOP01/SP
50270;109568;30/06/2017;sexta-feira;06:58:00;MG;381;509,6;SAO JOAQUIM DE BICAS;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Rotatória;Sim;88313;Bicicleta;;NA;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-20,05593127;-44,28633928;SR-MG;DEL4/1;UOP03/MG
50272;107694;30/06/2017;sexta-feira;06:50:00;RS;116;0,8;PORTO ALEGRE;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Sim;88378;Bicicleta;;NA;Condutor;Lesões Graves;37;Masculino;0;0;1;0;-29,971916;-51,176838;SR-RS;DEL9/5;UOP03/RS
